Time id,Material id,Forecasted
37.0,108.0,32.46089172363281
38.0,108.0,31.96116065979004
39.0,108.0,31.497461318969727
40.0,108.0,31.066829681396484
41.0,108.0,30.666589736938477
42.0,108.0,30.29431915283203
43.0,108.0,29.947839736938477
44.0,108.0,29.62516212463379
37.0,719.0,23.776803970336914
38.0,719.0,26.05275535583496
39.0,719.0,27.90829849243164
40.0,719.0,29.41208839416504
41.0,719.0,30.623615264892578
42.0,719.0,31.59434700012207
43.0,719.0,32.36837387084961
44.0,719.0,32.982994079589844
37.0,797.0,6.289963722229004
38.0,797.0,5.762016296386719
39.0,797.0,5.36674690246582
40.0,797.0,5.069431781768799
41.0,797.0,4.845073699951172
42.0,797.0,4.675385475158691
43.0,797.0,4.546836853027344
44.0,797.0,4.449338436126709
37.0,884.0,36.11467361450195
38.0,884.0,34.71421813964844
39.0,884.0,33.66569519042969
40.0,884.0,32.87632369995117
41.0,884.0,32.27971649169922
42.0,884.0,31.82750701904297
43.0,884.0,31.484024047851562
44.0,884.0,31.222732543945312
37.0,1663.0,30.023134231567383
38.0,1663.0,29.154647827148438
39.0,1663.0,28.380224227905273
40.0,1663.0,27.68790054321289
41.0,1663.0,27.067598342895508
42.0,1663.0,26.510753631591797
43.0,1663.0,26.01003074645996
44.0,1663.0,25.559114456176758
37.0,1664.0,30.026878356933594
38.0,1664.0,27.296066284179688
39.0,1664.0,25.391990661621094
40.0,1664.0,24.052425384521484
41.0,1664.0,23.10452651977539
42.0,1664.0,22.431188583374023
43.0,1664.0,21.951635360717773
44.0,1664.0,21.60948944091797
37.0,1692.0,6.194620132446289
38.0,1692.0,5.643874168395996
39.0,1692.0,5.261209011077881
40.0,1692.0,4.992751121520996
41.0,1692.0,4.8032660484313965
42.0,1692.0,4.668990135192871
43.0,1692.0,4.5735859870910645
44.0,1692.0,4.505678653717041
37.0,1715.0,14.173212051391602
38.0,1715.0,14.33932876586914
39.0,1715.0,14.498574256896973
40.0,1715.0,14.651166915893555
41.0,1715.0,14.797319412231445
42.0,1715.0,14.937246322631836
43.0,1715.0,15.071154594421387
44.0,1715.0,15.199246406555176
37.0,1716.0,14.337662696838379
38.0,1716.0,14.639168739318848
39.0,1716.0,14.908173561096191
40.0,1716.0,15.147993087768555
41.0,1716.0,15.361637115478516
42.0,1716.0,15.551826477050781
43.0,1716.0,15.721025466918945
44.0,1716.0,15.871458053588867
37.0,1732.0,4.943711757659912
38.0,1732.0,4.890517234802246
39.0,1732.0,4.840216636657715
40.0,1732.0,4.79262638092041
41.0,1732.0,4.747576713562012
42.0,1732.0,4.7049126625061035
43.0,1732.0,4.664489269256592
44.0,1732.0,4.6261725425720215
37.0,2600.0,4.418991565704346
38.0,2600.0,3.977116584777832
39.0,2600.0,3.634324789047241
40.0,2600.0,3.364835023880005
41.0,2600.0,3.1510074138641357
42.0,2600.0,2.980228900909424
43.0,2600.0,2.843181610107422
44.0,2600.0,2.732816457748413
37.0,2865.0,47.4515266418457
38.0,2865.0,48.753395080566406
39.0,2865.0,49.9188346862793
40.0,2865.0,50.96024703979492
41.0,2865.0,51.88922882080078
42.0,2865.0,52.71656036376953
43.0,2865.0,53.45224380493164
44.0,2865.0,54.105506896972656
37.0,2866.0,46.48017883300781
38.0,2866.0,46.94331359863281
39.0,2866.0,47.389835357666016
40.0,2866.0,47.820186614990234
