Time id,Material id,Forecasted
37.0,4774.0,6.4626383781433105
38.0,4774.0,6.227326393127441
39.0,4774.0,6.124794960021973
40.0,4774.0,6.080219745635986
41.0,4774.0,6.060858249664307
42.0,4774.0,6.052453994750977
43.0,4774.0,6.048805236816406
44.0,4774.0,6.047222137451172
37.0,6154.0,3.299232244491577
38.0,6154.0,4.089089870452881
39.0,6154.0,4.3698272705078125
40.0,6154.0,4.470691680908203
41.0,6154.0,4.5070648193359375
42.0,6154.0,4.520199775695801
43.0,6154.0,4.524945259094238
44.0,6154.0,4.52665901184082
37.0,6718.0,6.789166450500488
38.0,6718.0,6.35084342956543
39.0,6718.0,6.19397497177124
40.0,6718.0,6.138077735900879
41.0,6718.0,6.118192195892334
42.0,6718.0,6.11112117767334
43.0,6718.0,6.108607292175293
44.0,6718.0,6.1077141761779785
37.0,7852.0,66.9001235961914
38.0,7852.0,63.95553970336914
39.0,7852.0,62.54953384399414
40.0,7852.0,61.88190460205078
41.0,7852.0,61.565757751464844
42.0,7852.0,61.41624069213867
43.0,7852.0,61.345584869384766
44.0,7852.0,61.312198638916016
37.0,7924.0,16.257450103759766
38.0,7924.0,18.12473487854004
39.0,7924.0,18.80034637451172
40.0,7924.0,19.046300888061523
41.0,7924.0,19.136035919189453
42.0,7924.0,19.16880226135254
43.0,7924.0,19.180770874023438
44.0,7924.0,19.18514060974121
37.0,7930.0,37.48896789550781
38.0,7930.0,41.94872283935547
39.0,7930.0,43.865970611572266
40.0,7930.0,44.693904876708984
41.0,7930.0,45.05208969116211
42.0,7930.0,45.20719528198242
43.0,7930.0,45.274375915527344
44.0,7930.0,45.30348587036133
37.0,7949.0,7.027716636657715
38.0,7949.0,9.093973159790039
39.0,7949.0,9.960840225219727
40.0,7949.0,10.327509880065918
41.0,7949.0,10.483132362365723
42.0,7949.0,10.549272537231445
43.0,7949.0,10.577402114868164
44.0,7949.0,10.58936882019043
37.0,8387.0,3.778730630874634
38.0,8387.0,4.959888935089111
39.0,8387.0,5.472775459289551
40.0,8387.0,5.697319030761719
41.0,8387.0,5.79595947265625
42.0,8387.0,5.839355945587158
43.0,8387.0,5.858460903167725
44.0,8387.0,5.866872787475586
37.0,8416.0,3.029010772705078
38.0,8416.0,3.0417792797088623
39.0,8416.0,3.0474023818969727
40.0,8416.0,3.049879789352417
41.0,8416.0,3.050971269607544
42.0,8416.0,3.051452159881592
43.0,8416.0,3.051663875579834
44.0,8416.0,3.051757335662842
37.0,8420.0,5.1144866943359375
38.0,8420.0,4.265398025512695
39.0,8420.0,3.8935484886169434
40.0,8420.0,3.7330048084259033
41.0,8420.0,3.6641454696655273
42.0,8420.0,3.6346945762634277
43.0,8420.0,3.6221158504486084
44.0,8420.0,3.616745948791504
37.0,8522.0,141.62478637695312
38.0,8522.0,145.60443115234375
39.0,8522.0,147.1051025390625
40.0,8522.0,147.67239379882812
41.0,8522.0,147.88702392578125
42.0,8522.0,147.96827697753906
43.0,8522.0,147.99900817871094
44.0,8522.0,148.0106658935547
37.0,8994.0,12.641915321350098
38.0,8994.0,10.999992370605469
39.0,8994.0,10.211390495300293
40.0,8994.0,9.83623218536377
41.0,8994.0,9.658610343933105
42.0,8994.0,9.574708938598633
43.0,8994.0,9.53512191772461
44.0,8994.0,9.516451835632324
37.0,17894.0,2.3058876991271973
38.0,17894.0,2.0151920318603516
39.0,17894.0,1.8966317176818848
40.0,17894.0,1.848881483078003
41.0,17894.0,1.8297531604766846
42.0,17894.0,1.8221073150634766
43.0,17894.0,1.8190540075302124
44.0,17894.0,1.8178350925445557
37.0,24712.0,3.694232702255249
38.0,24712.0,4.400705337524414
39.0,24712.0,4.700497627258301
40.0,24712.0,4.828586101531982
41.0,24712.0,4.883467197418213
42.0,24712.0,4.907010078430176
43.0,24712.0,4.9171142578125
44.0,24712.0,4.921452522277832
37.0,33547.0,11.391389846801758
38.0,33547.0,12.379385948181152
39.0,33547.0,12.79233455657959
40.0,33547.0,12.965721130371094
41.0,33547.0,13.038658142089844
42.0,33547.0,13.069364547729492
43.0,33547.0,13.082295417785645
44.0,33547.0,13.08774185180664
