Time id,Material id,Forecasted
37.0,4774.0,6.372013568878174
38.0,4774.0,6.081761837005615
39.0,4774.0,5.947823524475098
40.0,4774.0,5.8860673904418945
41.0,4774.0,5.85760498046875
42.0,4774.0,5.844489574432373
43.0,4774.0,5.838445663452148
44.0,4774.0,5.8356614112854
37.0,6154.0,2.6344614028930664
38.0,6154.0,3.519024133682251
39.0,6154.0,4.001285552978516
40.0,6154.0,4.2650885581970215
41.0,6154.0,4.409625053405762
42.0,6154.0,4.4888811111450195
43.0,6154.0,4.532361030578613
44.0,6154.0,4.556219100952148
37.0,6718.0,7.370986461639404
38.0,6718.0,7.0066657066345215
39.0,6718.0,6.795771598815918
40.0,6718.0,6.673744201660156
41.0,6718.0,6.6031575202941895
42.0,6718.0,6.562333583831787
43.0,6718.0,6.53872537612915
44.0,6718.0,6.525074481964111
37.0,7852.0,67.39186096191406
38.0,7852.0,64.1736831665039
39.0,7852.0,62.33258056640625
40.0,7852.0,61.281463623046875
41.0,7852.0,60.6821403503418
42.0,7852.0,60.34067916870117
43.0,7852.0,60.14622497558594
44.0,7852.0,60.03551483154297
37.0,7924.0,15.08551025390625
38.0,7924.0,17.022977828979492
39.0,7924.0,17.95313835144043
40.0,7924.0,18.402111053466797
41.0,7924.0,18.619361877441406
42.0,7924.0,18.724613189697266
43.0,7924.0,18.775630950927734
44.0,7924.0,18.800369262695312
37.0,7930.0,35.76980209350586
38.0,7930.0,40.193084716796875
39.0,7930.0,42.43611145019531
40.0,7930.0,43.57644271850586
41.0,7930.0,44.15690994262695
42.0,7930.0,44.45256042480469
43.0,7930.0,44.60322189331055
44.0,7930.0,44.679988861083984
37.0,7949.0,3.909215211868286
38.0,7949.0,5.346670627593994
39.0,7949.0,6.431860446929932
40.0,7949.0,7.252676963806152
41.0,7949.0,7.874378681182861
42.0,7949.0,8.345736503601074
43.0,7949.0,8.703369140625
44.0,7949.0,8.974860191345215
37.0,8387.0,2.561633825302124
38.0,8387.0,3.5948667526245117
39.0,8387.0,4.283016204833984
40.0,8387.0,4.743068695068359
41.0,8387.0,5.05132532119751
42.0,8387.0,5.258159160614014
43.0,8387.0,5.397061347961426
44.0,8387.0,5.490396499633789
37.0,8416.0,2.9999237060546875
38.0,8416.0,2.999892234802246
39.0,8416.0,2.9998795986175537
40.0,8416.0,2.999873638153076
41.0,8416.0,2.9998717308044434
42.0,8416.0,2.999870777130127
43.0,8416.0,2.999870538711548
44.0,8416.0,2.9998703002929688
37.0,8420.0,5.688541412353516
38.0,8420.0,4.866273403167725
39.0,8420.0,4.3518967628479
40.0,8420.0,4.030973434448242
41.0,8420.0,3.8311750888824463
42.0,8420.0,3.706974506378174
43.0,8420.0,3.6298463344573975
44.0,8420.0,3.5819814205169678
37.0,8522.0,139.62371826171875
38.0,8522.0,143.7144317626953
39.0,8522.0,145.6585693359375
40.0,8522.0,146.5832977294922
41.0,8522.0,147.02330017089844
42.0,8522.0,147.23269653320312
43.0,8522.0,147.33236694335938
44.0,8522.0,147.3798065185547
37.0,8994.0,12.073080062866211
38.0,8994.0,10.495678901672363
39.0,8994.0,9.862695693969727
40.0,8994.0,9.608957290649414
41.0,8994.0,9.50729751586914
42.0,8994.0,9.46657657623291
43.0,8994.0,9.450267791748047
44.0,8994.0,9.44373607635498
37.0,17894.0,2.5407938957214355
38.0,17894.0,2.2535898685455322
39.0,17894.0,2.0747623443603516
40.0,17894.0,1.9638559818267822
41.0,17894.0,1.89527428150177
42.0,17894.0,1.852949857711792
43.0,17894.0,1.8268635272979736
44.0,17894.0,1.8107986450195312
37.0,24712.0,3.130035877227783
38.0,24712.0,3.7781429290771484
39.0,24712.0,4.153060436248779
40.0,24712.0,4.370935916900635
41.0,24712.0,4.497868061065674
42.0,24712.0,4.5719218254089355
43.0,24712.0,4.615160942077637
44.0,24712.0,4.640420436859131
37.0,33547.0,10.255754470825195
38.0,33547.0,11.081968307495117
39.0,33547.0,11.627052307128906
40.0,33547.0,11.987265586853027
41.0,33547.0,12.225557327270508
42.0,33547.0,12.38330078125
43.0,33547.0,12.487770080566406
44.0,33547.0,12.556975364685059
