Time id,Material id,Forecasted
37.0,108.0,29.863414764404297
38.0,108.0,27.624265670776367
39.0,108.0,26.03005599975586
40.0,108.0,24.897415161132812
41.0,108.0,24.09400177001953
42.0,108.0,23.524791717529297
43.0,108.0,23.121862411499023
44.0,108.0,22.836816787719727
37.0,719.0,27.567306518554688
38.0,719.0,30.780406951904297
39.0,719.0,32.37064743041992
40.0,719.0,33.16129684448242
41.0,719.0,33.55519485473633
42.0,719.0,33.75161361694336
43.0,719.0,33.84960174560547
44.0,719.0,33.89849853515625
37.0,797.0,5.5115156173706055
38.0,797.0,4.7288737297058105
39.0,797.0,4.318527698516846
40.0,797.0,4.103850364685059
41.0,797.0,3.9916913509368896
42.0,797.0,3.933137893676758
43.0,797.0,3.9025814533233643
44.0,797.0,3.8866398334503174
37.0,884.0,33.330413818359375
38.0,884.0,31.139019012451172
39.0,884.0,30.11715316772461
40.0,884.0,29.642311096191406
41.0,884.0,29.42205047607422
42.0,884.0,29.319961547851562
43.0,884.0,29.27266502380371
44.0,884.0,29.25075912475586
37.0,1663.0,25.633228302001953
38.0,1663.0,22.787763595581055
39.0,1663.0,21.28196907043457
40.0,1663.0,20.486412048339844
41.0,1663.0,20.066524505615234
42.0,1663.0,19.845046997070312
43.0,1663.0,19.728261947631836
44.0,1663.0,19.666698455810547
37.0,1664.0,26.222078323364258
38.0,1664.0,22.62723731994629
39.0,1664.0,20.97911262512207
40.0,1664.0,20.226900100708008
41.0,1664.0,19.88434410095215
42.0,1664.0,19.728513717651367
43.0,1664.0,19.65766143798828
44.0,1664.0,19.625452041625977
37.0,1692.0,5.481774806976318
38.0,1692.0,4.771042823791504
39.0,1692.0,4.44253396987915
40.0,1692.0,4.291781425476074
41.0,1692.0,4.2228498458862305
42.0,1692.0,4.191384792327881
43.0,1692.0,4.1770339012146
44.0,1692.0,4.170490264892578
37.0,1715.0,14.683290481567383
38.0,1715.0,15.143050193786621
39.0,1715.0,15.453192710876465
40.0,1715.0,15.662748336791992
41.0,1715.0,15.804495811462402
42.0,1715.0,15.900442123413086
43.0,1715.0,15.965418815612793
44.0,1715.0,16.009435653686523
37.0,1716.0,14.610374450683594
38.0,1716.0,15.039443016052246
39.0,1716.0,15.341931343078613
40.0,1716.0,15.555601119995117
41.0,1716.0,15.70673942565918
42.0,1716.0,15.813743591308594
43.0,1716.0,15.88955307006836
44.0,1716.0,15.943286895751953
37.0,1732.0,4.214382171630859
38.0,1732.0,3.74808406829834
39.0,1732.0,3.4735820293426514
40.0,1732.0,3.312824249267578
41.0,1732.0,3.2189764976501465
42.0,1732.0,3.1642935276031494
43.0,1732.0,3.1324663162231445
44.0,1732.0,3.113954544067383
37.0,2600.0,4.371128082275391
38.0,2600.0,3.877270460128784
39.0,2600.0,3.4895238876342773
40.0,2600.0,3.1854641437530518
41.0,2600.0,2.9474167823791504
