Time id,Material,Material_Id,Quantity,Total_Value
24,S02-060445,34400.0,86.0,1263243.79999999
25,S02-060445,34400.0,80.0,1167967.99999999
26,S02-060445,34400.0,62.0,905242.159999999
27,S02-060445,34400.0,54.0,788455.44
28,S02-060445,34400.0,46.0,668448.919999999
29,S02-060445,34400.0,36.0,522248.04
30,S02-060445,34400.0,52.0,754358.279999999
31,S02-060445,34400.0,64.0,928440.96
32,S02-060445,34400.0,58.0,823035.659999999
33,S02-060445,34400.0,58.0,821628.22
34,S02-060445,34400.0,46.0,649964.16
35,S02-060445,34400.0,62.0,872540.339999999
36,S02-060445,34400.0,72.0,1008761.62
37,S02-060445,34400.0,52.0,727301.14
38,S02-060445,34400.0,50.0,696147.9
1,C87-300025,34314.0,2.0,255055.229999999
2,C87-300025,34314.0,5.0,637795.39
3,C87-300025,34314.0,11.0,1441497.83999999
4,C87-300025,34314.0,4.0,519788.82
6,C87-300025,34314.0,4.0,542088.0
7,C87-300025,34314.0,5.0,673621.559999999
9,C87-300025,34314.0,6.0,802852.23
10,C87-300025,34314.0,3.0,399818.23
11,C87-300025,34314.0,2.0,277572.12
12,C87-300025,34314.0,5.0,704711.47
13,C87-300025,34314.0,6.0,829360.639999999
14,C87-300025,34314.0,7.0,1017086.17999999
15,C87-300025,34314.0,6.0,869530.89
16,C87-300025,34314.0,3.0,445003.01
17,C87-300025,34314.0,3.0,448469.18
18,C87-300025,34314.0,4.0,642964.36
19,C87-300025,34314.0,7.0,1192028.15
20,C87-300025,34314.0,2.0,339995.69
21,C87-300025,34314.0,7.0,1182328.15
22,C87-300025,34314.0,2.0,340662.81
23,C87-300025,34314.0,2.0,340385.63
24,C87-300025,34314.0,2.0,340815.89
25,C87-300025,34314.0,4.0,676241.44
26,C87-300025,34314.0,16.0,2666153.93
27,C87-300025,34314.0,6.0,1004895.32
28,C87-300025,34314.0,4.0,671020.0
29,C87-300025,34314.0,3.0,499615.0
30,C87-300025,34314.0,4.0,663720.0
31,C87-300025,34314.0,4.0,663720.0
32,C87-300025,34314.0,4.0,664680.0
33,C87-300025,34314.0,3.0,498510.0
34,C87-300025,34314.0,5.0,828187.5
35,C87-300025,34314.0,2.0,331275.0
36,C87-300025,34314.0,3.0,498190.5
37,C87-300025,34314.0,3.0,498344.54
38,C87-300025,34314.0,1.0,166140.76
1,S10-130761,41366.0,42.0,502170.0
2,S10-130761,41366.0,64.0,801420.0
3,S10-130761,41366.0,48.0,601920.0
4,S10-130761,41366.0,45.0,563998.19
6,S10-130761,41366.0,28.0,351111.039999999
7,S10-130761,41366.0,30.0,376195.9
8,S10-130761,41366.0,33.0,413819.709999999
9,S10-130761,41366.0,49.0,614460.0
10,S10-130761,41366.0,57.0,795080.0
11,S10-130761,41366.0,42.0,616380.0
12,S10-130761,41366.0,61.0,885110.0
13,S10-130761,41366.0,46.0,664522.45
14,S10-130761,41366.0,51.0,739815.71
15,S10-130761,41366.0,52.0,757751.58
16,S10-130761,41366.0,34.0,495625.669999999
17,S10-130761,41366.0,65.0,943336.51
18,S10-130761,41366.0,66.0,966765.72
19,S10-130761,41366.0,76.0,1046266.78999999
20,S10-130761,41366.0,101.0,1364834.37
21,S10-130761,41366.0,90.0,1214026.06
22,S10-130761,41366.0,77.0,1038575.31999999
23,S10-130761,41366.0,74.0,998872.239999999
24,S10-130761,41366.0,74.0,1006582.45
25,S10-130761,41366.0,53.0,726188.299999999
26,S10-130761,41366.0,63.0,855279.049999999
27,S10-130761,41366.0,77.0,1040521.13999999
28,S10-130761,41366.0,62.0,837000.0
29,S10-130761,41366.0,71.0,846758.939999999
30,S10-130761,41366.0,76.0,865379.86
31,S10-130761,41366.0,71.0,811582.74
32,S10-130761,41366.0,49.0,555751.24
33,S10-130761,41366.0,63.0,716739.599999999
34,S10-130761,41366.0,76.0,863625.92
35,S10-130761,41366.0,65.0,737322.57
36,S10-130761,41366.0,63.0,715835.38
37,S10-130761,41366.0,39.0,442693.79
38,S10-130761,41366.0,80.0,907558.08
1,C72-100172,2571.0,15.0,460500.0
2,C72-100172,2571.0,13.0,399100.0
3,C72-100172,2571.0,25.0,767500.0
4,C72-100172,2571.0,11.0,337700.0
5,C72-100172,2571.0,5.0,153500.0
6,C72-100172,2571.0,5.0,153500.0
7,C72-100172,2571.0,15.0,460500.0
8,C72-100172,2571.0,16.0,491200.0
9,C72-100172,2571.0,16.0,491200.0
10,C72-100172,2571.0,25.0,772700.0
11,C72-100172,2571.0,25.0,900957.14
12,C72-100172,2571.0,18.0,663100.0
13,C72-100172,2571.0,24.0,892800.0
14,C72-100172,2571.0,19.0,692861.91
15,C72-100172,2571.0,25.0,931200.0
16,C72-100172,2571.0,10.0,373060.0
17,C72-100172,2571.0,16.0,611600.0
18,C72-100172,2571.0,24.0,894000.0
19,C72-100172,2571.0,30.0,1116000.0
20,C72-100172,2571.0,26.0,967200.0
21,C72-100172,2571.0,35.0,1300400.0
22,C72-100172,2571.0,22.0,818400.0
23,C72-100172,2571.0,24.0,892800.0
24,C72-100172,2571.0,22.0,818400.0
25,C72-100172,2571.0,22.0,818400.0
26,C72-100172,2571.0,16.0,595200.0
27,C72-100172,2571.0,32.0,1190400.0
28,C72-100172,2571.0,8.0,297600.0
29,C72-100172,2571.0,18.0,669600.0
30,C72-100172,2571.0,21.0,781200.0
31,C72-100172,2571.0,20.0,744000.0
32,C72-100172,2571.0,30.0,1116000.0
33,C72-100172,2571.0,26.0,967200.0
34,C72-100172,2571.0,16.0,595200.0
35,C72-100172,2571.0,12.0,446400.0
36,C72-100172,2571.0,13.0,483600.0
37,C72-100172,2571.0,24.0,892800.0
38,C72-100172,2571.0,20.0,744000.0
1,S25-050054,41524.0,81.0,968926.34
2,S25-050054,41524.0,65.0,785476.62
3,S25-050054,41524.0,87.0,1043518.38999999
4,S25-050054,41524.0,55.0,686449.04
6,S25-050054,41524.0,76.0,966878.09
7,S25-050054,41524.0,122.0,1554919.93
8,S25-050054,41524.0,146.0,1861947.18999999
9,S25-050054,41524.0,144.0,1840251.05
10,S25-050054,41524.0,161.0,2071016.32
11,S25-050054,41524.0,87.0,1119544.60999999
12,S25-050054,41524.0,126.0,1624196.84
13,S25-050054,41524.0,133.0,1717701.58
14,S25-050054,41524.0,140.0,1806913.99999999
15,S25-050054,41524.0,73.0,942207.18
16,S25-050054,41524.0,98.0,1262623.43
17,S25-050054,41524.0,92.0,1220925.81999999
18,S25-050054,41524.0,131.0,1788517.60999999
19,S25-050054,41524.0,118.0,1615873.78
20,S25-050054,41524.0,105.0,1437254.3
21,S25-050054,41524.0,105.0,1438563.31
22,S25-050054,41524.0,73.0,1001332.7
23,S25-050054,41524.0,88.0,1207876.82
24,S25-050054,41524.0,68.0,934760.599999999
25,S25-050054,41524.0,61.0,840008.44
26,S25-050054,41524.0,67.0,920376.089999999
27,S25-050054,41524.0,82.0,1123940.09999999
28,S25-050054,41524.0,42.0,578556.11
29,S25-050054,41524.0,66.0,907727.99
30,S25-050054,41524.0,86.0,1179677.16
31,S25-050054,41524.0,41.0,562007.129999999
32,S25-050054,41524.0,42.0,576614.91
33,S25-050054,41524.0,44.0,603917.49
34,S25-050054,41524.0,26.0,357179.35
35,S25-050054,41524.0,40.0,551412.999999999
36,S25-050054,41524.0,33.0,454528.58
37,S25-050054,41524.0,42.0,574878.16
38,S25-050054,41524.0,33.0,449377.399999999
1,S02-060313,34400.0,28.0,628166.3
2,S02-060313,34400.0,28.0,622060.2
3,S02-060313,34400.0,14.0,310816.839999999
4,S02-060313,34400.0,20.0,444023.779999999
5,S02-060313,34400.0,4.0,88805.72
6,S02-060313,34400.0,28.0,621640.04
7,S02-060313,34400.0,20.0,444036.2
8,S02-060313,34400.0,34.0,754861.139999999
9,S02-060313,34400.0,22.0,488438.98
10,S02-060313,34400.0,18.0,399596.5
11,S02-060313,34400.0,18.0,399316.5
12,S02-060313,34400.0,28.0,620954.079999999
13,S02-060313,34400.0,24.0,532220.96
14,S02-060313,34400.0,52.0,1153101.68
15,S02-060313,34400.0,24.0,532184.4
16,S02-060313,34400.0,22.0,487822.3
17,S02-060313,34400.0,22.0,487811.66
18,S02-060313,34400.0,30.0,665198.1
19,S02-060313,34400.0,20.0,443463.839999999
20,S02-060313,34400.0,40.0,886925.76
21,S02-060313,34400.0,14.0,310423.7
22,S02-060313,34400.0,28.0,621403.94
23,S02-060313,34400.0,20.0,444771.8
24,S02-060313,34400.0,30.0,666941.44
25,S02-060313,34400.0,10.0,222304.8
26,S02-060313,34400.0,50.0,1108149.25999999
27,S02-060313,34400.0,28.0,617203.84
28,S02-060313,34400.0,30.0,654900.48
29,S02-060313,34400.0,30.0,643998.5
30,S02-060313,34400.0,20.0,425652.06
31,S02-060313,34400.0,54.0,1140281.45999999
32,S02-060313,34400.0,26.0,549508.7
33,S02-060313,34400.0,32.0,675872.8
34,S02-060313,34400.0,32.0,672323.84
35,S02-060313,34400.0,38.0,798189.3
36,S02-060313,34400.0,42.0,880975.44
37,S02-060313,34400.0,36.0,754775.84
38,S02-060313,34400.0,52.0,1088050.75999999
1,S01-090022,34394.0,7.0,455000.0
2,S01-090022,34394.0,6.0,390000.0
3,S01-090022,34394.0,5.0,325000.0
4,S01-090022,34394.0,9.0,585281.82
6,S01-090022,34394.0,4.0,260375.76
7,S01-090022,34394.0,11.0,715107.36
8,S01-090022,34394.0,11.0,715000.0
9,S01-090022,34394.0,14.0,910000.0
10,S01-090022,34394.0,5.0,325000.0
11,S01-090022,34394.0,6.0,390000.0
12,S01-090022,34394.0,5.0,325000.0
13,S01-090022,34394.0,12.0,780000.0
14,S01-090022,34394.0,3.0,195000.0
15,S01-090022,34394.0,16.0,986783.2
16,S01-090022,34394.0,7.0,435618.9
17,S01-090022,34394.0,10.0,624743.379999999
18,S01-090022,34394.0,8.0,491466.879999999
19,S01-090022,34394.0,10.0,606639.03
20,S01-090022,34394.0,2.0,120116.48
21,S01-090022,34394.0,10.0,600582.38
22,S01-090022,34394.0,23.0,1380334.45
23,S01-090022,34394.0,16.0,960015.94
24,S01-090022,34394.0,17.0,1020001.98
25,S01-090022,34394.0,8.0,480000.0
26,S01-090022,34394.0,6.0,360000.0
27,S01-090022,34394.0,15.0,900000.0
28,S01-090022,34394.0,7.0,420000.0
29,S01-090022,34394.0,13.0,780000.0
30,S01-090022,34394.0,11.0,660000.0
31,S01-090022,34394.0,8.0,489718.68
32,S01-090022,34394.0,9.0,560992.35
33,S01-090022,34394.0,8.0,486064.47
34,S01-090022,34394.0,18.0,1083265.47
35,S01-090022,34394.0,24.0,1440000.0
36,S01-090022,34394.0,9.0,540000.0
37,S01-090022,34394.0,10.0,600000.0
38,S01-090022,34394.0,12.0,720000.0
1,S02-060325,34400.0,24.0,611328.4
2,S02-060325,34400.0,22.0,552810.9
3,S02-060325,34400.0,12.0,301384.92
4,S02-060325,34400.0,18.0,452078.78
5,S02-060325,34400.0,4.0,100462.2
6,S02-060325,34400.0,20.0,502311.0
7,S02-060325,34400.0,20.0,502315.6
8,S02-060325,34400.0,26.0,653010.28
9,S02-060325,34400.0,18.0,452083.94
10,S02-060325,34400.0,16.0,401852.32
11,S02-060325,34400.0,18.0,451488.759999999
12,S02-060325,34400.0,20.0,501482.139999999
13,S02-060325,34400.0,20.0,501213.88
14,S02-060325,34400.0,46.0,1152737.1
15,S02-060325,34400.0,20.0,501143.72
16,S02-060325,34400.0,18.0,450970.6
17,S02-060325,34400.0,16.0,400837.4
18,S02-060325,34400.0,26.0,651360.119999999
19,S02-060325,34400.0,18.0,450939.72
20,S02-060325,34400.0,38.0,951982.08
21,S02-060325,34400.0,14.0,350729.92
22,S02-060325,34400.0,26.0,651354.14
23,S02-060325,34400.0,18.0,450937.22
24,S02-060325,34400.0,24.0,601249.28
25,S02-060325,34400.0,10.0,250520.5
26,S02-060325,34400.0,38.0,951977.899999999
27,S02-060325,34400.0,28.0,701457.399999999
28,S02-060325,34400.0,28.0,690789.28
29,S02-060325,34400.0,28.0,676780.2
30,S02-060325,34400.0,16.0,379593.6
31,S02-060325,34400.0,46.0,1091331.59999999
32,S02-060325,34400.0,30.0,712423.24
33,S02-060325,34400.0,24.0,569239.799999999
34,S02-060325,34400.0,32.0,757537.92
35,S02-060325,34400.0,32.0,757868.139999999
36,S02-060325,34400.0,26.0,615343.18
37,S02-060325,34400.0,28.0,662221.28
38,S02-060325,34400.0,48.0,1135236.48
1,S06-380001,34413.0,229.0,450443.0
2,S06-380001,34413.0,209.0,411103.0
3,S06-380001,34413.0,298.0,586166.0
4,S06-380001,34413.0,214.0,420938.0
6,S06-380001,34413.0,202.0,397334.0
7,S06-380001,34413.0,312.0,613704.0
8,S06-380001,34413.0,272.0,535024.0
9,S06-380001,34413.0,255.0,501585.0
10,S06-380001,34413.0,190.0,373730.0
11,S06-380001,34413.0,253.0,497651.0
12,S06-380001,34413.0,317.0,623539.0
13,S06-380001,34413.0,211.0,415037.0
14,S06-380001,34413.0,255.0,506670.56
15,S06-380001,34413.0,276.0,569027.63
16,S06-380001,34413.0,112.0,231239.68
17,S06-380001,34413.0,242.0,499648.58
18,S06-380001,34413.0,198.0,408853.42
19,S06-380001,34413.0,294.0,607110.249999999
20,S06-380001,34413.0,300.0,619546.919999999
21,S06-380001,34413.0,315.0,650540.479999999
22,S06-380001,34413.0,223.0,460553.03
23,S06-380001,34413.0,347.0,716661.000000001
24,S06-380001,34413.0,290.0,598946.249999999
25,S06-380001,34413.0,339.0,700149.37
26,S06-380001,34413.0,346.0,714608.349999999
27,S06-380001,34413.0,345.0,712468.049999999
28,S06-380001,34413.0,206.0,425421.68
29,S06-380001,34413.0,296.0,611301.32
30,S06-380001,34413.0,327.0,675343.259999999
31,S06-380001,34413.0,280.0,578275.599999999
32,S06-380001,34413.0,271.0,559701.87
33,S06-380001,34413.0,344.0,710480.06
34,S06-380001,34413.0,285.0,588624.41
35,S06-380001,34413.0,325.0,671238.72
36,S06-380001,34413.0,368.0,760048.8
37,S06-380001,34413.0,386.0,797225.069999998
38,S06-380001,34413.0,366.0,755918.099999999
18,E46-200-001,34342.0,3.0,203001.0
19,E46-200-001,34342.0,6.0,406002.0
20,E46-200-001,34342.0,8.0,528732.76
21,E46-200-001,34342.0,12.0,784828.45
22,E46-200-001,34342.0,10.0,654123.51
23,E46-200-001,34342.0,10.0,650791.37
24,E46-200-001,34342.0,9.0,579453.16
25,E46-200-001,34342.0,12.0,767083.77
26,E46-200-001,34342.0,12.0,765614.65
27,E46-200-001,34342.0,11.0,699710.0
28,E46-200-001,34342.0,12.0,761536.0
29,E46-200-001,34342.0,7.0,444605.0
30,E46-200-001,34342.0,4.0,255499.66
31,E46-200-001,34342.0,8.0,512522.55
32,E46-200-001,34342.0,8.0,512041.79
33,E46-200-001,34342.0,10.0,636410.0
34,E46-200-001,34342.0,6.0,384072.17
35,E46-200-001,34342.0,8.0,512481.83
36,E46-200-001,34342.0,11.0,704814.0
37,E46-200-001,34342.0,7.0,442337.0
38,E46-200-001,34342.0,8.0,504848.0
1,S10-130309,41365.0,56.0,461114.3
2,S10-130309,41365.0,67.0,583091.15
3,S10-130309,41365.0,81.0,712033.709999999
4,S10-130309,41365.0,59.0,520073.75
6,S10-130309,41365.0,52.0,458576.18
7,S10-130309,41365.0,79.0,696741.559999999
8,S10-130309,41365.0,66.0,582115.53
9,S10-130309,41365.0,61.0,519555.26999999897
10,S10-130309,41365.0,71.0,530250.86
11,S10-130309,41365.0,63.0,472507.37
12,S10-130309,41365.0,82.0,629926.159999999
13,S10-130309,41365.0,66.0,507077.94
14,S10-130309,41365.0,63.0,484029.0
15,S10-130309,41365.0,57.0,437931.0
16,S10-130309,41365.0,49.0,376467.0
17,S10-130309,41365.0,73.0,560859.0
18,S10-130309,41365.0,83.0,637689.0
19,S10-130309,41365.0,100.0,768300.0
20,S10-130309,41365.0,114.0,875862.0
21,S10-130309,41365.0,112.0,860627.96
22,S10-130309,41365.0,88.0,676266.01
23,S10-130309,41365.0,94.0,722237.34
24,S10-130309,41365.0,88.0,677698.22
25,S10-130309,41365.0,61.0,468908.03
26,S10-130309,41365.0,85.0,653174.37
27,S10-130309,41365.0,91.0,699200.87
28,S10-130309,41365.0,70.0,537811.55
29,S10-130309,41365.0,74.0,525943.31
30,S10-130309,41365.0,89.0,585028.88
31,S10-130309,41365.0,79.0,510699.819999999
32,S10-130309,41365.0,67.0,432352.429999999
33,S10-130309,41365.0,84.0,542054.63
34,S10-130309,41365.0,90.0,581237.869999999
35,S10-130309,41365.0,82.0,529694.959999999
36,S10-130309,41365.0,78.0,503494.089999999
37,S10-130309,41365.0,55.0,355055.71
38,S10-130309,41365.0,92.0,594028.15
1,S25-010196,41522.0,38.0,666834.92
2,S25-010196,41522.0,54.0,949299.36
3,S25-010196,41522.0,54.0,1002906.5
4,S25-010196,41522.0,53.0,991098.049999999
6,S25-010196,41522.0,40.0,754680.66
7,S25-010196,41522.0,64.0,1214610.76
8,S25-010196,41522.0,55.0,1053210.52
9,S25-010196,41522.0,26.0,499188.329999999
10,S25-010196,41522.0,56.0,1087364.63999999
11,S25-010196,41522.0,28.0,541842.35
12,S25-010196,41522.0,47.0,905978.929999999
13,S25-010196,41522.0,34.0,659059.159999999
14,S25-010196,41522.0,35.0,688585.69
15,S25-010196,41522.0,33.0,662686.4
16,S25-010196,41522.0,23.0,466743.709999999
17,S25-010196,41522.0,22.0,441065.239999999
18,S25-010196,41522.0,36.0,702666.66
19,S25-010196,41522.0,42.0,811847.7
20,S25-010196,41522.0,39.0,747874.719999999
21,S25-010196,41522.0,35.0,670229.24
22,S25-010196,41522.0,25.0,475740.0
23,S25-010196,41522.0,58.0,1102080.0
24,S25-010196,41522.0,35.0,669875.01
25,S25-010196,41522.0,20.0,384000.0
26,S25-010196,41522.0,31.0,601400.0
27,S25-010196,41522.0,33.0,631386.379999999
28,S25-010196,41522.0,26.0,496669.299999999
29,S25-010196,41522.0,40.0,764001.12
30,S25-010196,41522.0,19.0,362900.04
31,S25-010196,41522.0,30.0,566272.8
32,S25-010196,41522.0,34.0,642258.039999999
33,S25-010196,41522.0,20.0,379624.99
34,S25-010196,41522.0,22.0,419350.0
35,S25-010196,41522.0,25.0,477500.0
36,S25-010196,41522.0,32.0,609037.5
37,S25-010196,41522.0,43.0,825600.0
38,S25-010196,41522.0,33.0,629666.649999999
1,S26-090085,41525.0,27.0,249750.0
2,S26-090085,41525.0,40.0,370000.06
3,S26-090085,41525.0,32.0,296000.0
4,S26-090085,41525.0,29.0,268250.01
5,S26-090085,41525.0,2.0,18500.0
6,S26-090085,41525.0,16.0,148000.0
7,S26-090085,41525.0,30.0,277500.0
8,S26-090085,41525.0,38.0,354051.339999999
9,S26-090085,41525.0,41.0,390854.76
10,S26-090085,41525.0,37.0,352730.07
11,S26-090085,41525.0,36.0,343005.409999999
12,S26-090085,41525.0,48.0,457299.57
13,S26-090085,41525.0,51.0,485877.27
14,S26-090085,41525.0,46.0,450383.4
15,S26-090085,41525.0,26.0,259472.649999999
16,S26-090085,41525.0,41.0,409902.22
17,S26-090085,41525.0,31.0,309974.079999999
18,S26-090085,41525.0,54.0,534519.61
19,S26-090085,41525.0,46.0,459551.41
20,S26-090085,41525.0,43.0,429988.879999999
21,S26-090085,41525.0,48.0,479999.22
22,S26-090085,41525.0,34.0,339999.97
23,S26-090085,41525.0,47.0,469999.99
24,S26-090085,41525.0,33.0,330000.0
25,S26-090085,41525.0,64.0,639999.99
26,S26-090085,41525.0,87.0,844546.39
27,S26-090085,41525.0,49.0,476103.14
28,S26-090085,41525.0,38.0,377978.8
29,S26-090085,41525.0,51.0,509490.16
30,S26-090085,41525.0,49.0,489970.91
31,S26-090085,41525.0,63.0,629999.179999999
32,S26-090085,41525.0,41.0,410000.0
33,S26-090085,41525.0,61.0,609999.99
34,S26-090085,41525.0,35.0,350000.0
35,S26-090085,41525.0,34.0,340000.0
36,S26-090085,41525.0,56.0,559999.99
37,S26-090085,41525.0,93.0,904845.679999999
38,S26-090085,41525.0,82.0,793496.38
1,S10-130652,41365.0,27.0,338730.53
2,S10-130652,41365.0,32.0,427777.06
3,S10-130652,41365.0,23.0,310837.34
4,S10-130652,41365.0,13.0,176280.0
6,S10-130652,41365.0,20.0,271200.0
7,S10-130652,41365.0,25.0,339000.0
8,S10-130652,41365.0,45.0,610200.0
9,S10-130652,41365.0,36.0,479859.999999999
10,S10-130652,41365.0,54.0,642600.0
11,S10-130652,41365.0,35.0,418034.669999999
12,S10-130652,41365.0,30.0,357628.67
13,S10-130652,41365.0,33.0,393869.309999999
14,S10-130652,41365.0,29.0,351831.01999999897
15,S10-130652,41365.0,16.0,190716.32
16,S10-130652,41365.0,23.0,273919.579999999
17,S10-130652,41365.0,21.0,250303.34
18,S10-130652,41365.0,39.0,464916.37
19,S10-130652,41365.0,40.0,476248.05
20,S10-130652,41365.0,31.0,368925.089999999
21,S10-130652,41365.0,55.0,654512.01
22,S10-130652,41365.0,41.0,487900.37
23,S10-130652,41365.0,55.0,654500.02
24,S10-130652,41365.0,66.0,782115.47
25,S10-130652,41365.0,60.0,702075.429999999
26,S10-130652,41365.0,94.0,964970.49
27,S10-130652,41365.0,61.0,629034.479999999
28,S10-130652,41365.0,48.0,480195.149999999
29,S10-130652,41365.0,52.0,470089.37
30,S10-130652,41365.0,37.0,312306.39
31,S10-130652,41365.0,56.0,486611.4
32,S10-130652,41365.0,64.0,540611.22
33,S10-130652,41365.0,30.0,251819.92
34,S10-130652,41365.0,63.0,527903.44
35,S10-130652,41365.0,38.0,318131.499999999
36,S10-130652,41365.0,53.0,443634.179999999
37,S10-130652,41365.0,118.0,987572.47
38,S10-130652,41365.0,89.0,746719.54
1,C04-400146,190.0,32.0,257920.0
2,C04-400146,190.0,40.0,322400.0
3,C04-400146,190.0,74.0,596440.0
4,C04-400146,190.0,44.0,354640.0
6,C04-400146,190.0,44.0,354640.0
7,C04-400146,190.0,52.0,443308.06
8,C04-400146,190.0,36.0,306778.779999999
9,C04-400146,190.0,30.0,255710.54
10,C04-400146,190.0,14.0,119390.3
11,C04-400146,190.0,54.0,460571.52
12,C04-400146,190.0,58.0,495618.18
13,C04-400146,190.0,40.0,351708.459999999
14,C04-400146,190.0,32.0,289600.0
15,C04-400146,190.0,55.0,497750.0
16,C04-400146,190.0,33.0,298650.0
17,C04-400146,190.0,32.0,290626.42
18,C04-400146,190.0,70.0,695647.64
19,C04-400146,190.0,86.0,869661.26
20,C04-400146,190.0,50.0,506680.24
21,C04-400146,190.0,62.0,628680.0
22,C04-400146,190.0,32.0,324480.0
23,C04-400146,190.0,44.0,446160.0
24,C04-400146,190.0,34.0,341361.98
25,C04-400146,190.0,48.0,479272.56
26,C04-400146,190.0,46.0,457166.74
27,C04-400146,190.0,40.0,397200.0
28,C04-400146,190.0,44.0,431738.959999999
29,C04-400146,190.0,62.0,604715.919999999
30,C04-400146,190.0,70.0,680187.139999999
31,C04-400146,190.0,44.0,422954.299999999
32,C04-400146,190.0,56.0,537320.0
33,C04-400146,190.0,68.0,652460.0
34,C04-400146,190.0,62.0,595183.74
35,C04-400146,190.0,54.0,519038.559999999
36,C04-400146,190.0,30.0,288529.42
37,C04-400146,190.0,28.0,263800.88
38,C04-400146,190.0,30.0,282048.439999999
1,S02-060315,34400.0,22.0,447749.62
2,S02-060315,34400.0,18.0,369397.38
3,S02-060315,34400.0,8.0,164247.36
4,S02-060315,34400.0,16.0,328494.72
5,S02-060315,34400.0,4.0,82123.68
6,S02-060315,34400.0,20.0,410618.399999999
7,S02-060315,34400.0,20.0,410615.6
8,S02-060315,34400.0,22.0,451677.16
9,S02-060315,34400.0,10.0,205307.8
10,S02-060315,34400.0,8.0,164246.24
11,S02-060315,34400.0,14.0,287623.98
12,S02-060315,34400.0,18.0,370089.72
13,S02-060315,34400.0,16.0,328976.0
14,S02-060315,34400.0,44.0,904684.0
15,S02-060315,34400.0,18.0,370146.0
16,S02-060315,34400.0,16.0,329098.32
17,S02-060315,34400.0,16.0,329214.72
18,S02-060315,34400.0,22.0,452670.22
19,S02-060315,34400.0,18.0,370384.62
20,S02-060315,34400.0,34.0,699643.82
21,S02-060315,34400.0,10.0,205780.58
22,S02-060315,34400.0,24.0,493894.52
23,S02-060315,34400.0,14.0,288114.959999999
24,S02-060315,34400.0,18.0,370437.86
25,S02-060315,34400.0,10.0,205799.1
26,S02-060315,34400.0,38.0,780269.7
27,S02-060315,34400.0,22.0,451678.26
28,S02-060315,34400.0,26.0,530363.419999999
29,S02-060315,34400.0,20.0,404500.0
30,S02-060315,34400.0,12.0,241503.599999999
31,S02-060315,34400.0,38.0,764761.399999999
32,S02-060315,34400.0,16.0,321612.639999999
33,S02-060315,34400.0,20.0,397686.38
34,S02-060315,34400.0,28.0,553128.48
35,S02-060315,34400.0,30.0,591874.28
36,S02-060315,34400.0,26.0,512044.82
37,S02-060315,34400.0,24.0,471343.2
38,S02-060315,34400.0,40.0,783740.36
1,S26-090134,41525.0,45.0,348218.52
2,S26-090134,41525.0,48.0,370188.8
3,S26-090134,41525.0,49.0,377953.5
4,S26-090134,41525.0,32.0,246991.51
6,S26-090134,41525.0,30.0,236518.349999999
7,S26-090134,41525.0,44.0,352616.97
8,S26-090134,41525.0,55.0,442978.96
9,S26-090134,41525.0,60.0,484569.68
10,S26-090134,41525.0,64.0,517372.53
11,S26-090134,41525.0,35.0,282966.68
12,S26-090134,41525.0,59.0,477010.429999999
13,S26-090134,41525.0,53.0,428504.26
14,S26-090134,41525.0,40.0,323399.99
15,S26-090134,41525.0,21.0,169784.98
16,S26-090134,41525.0,39.0,315314.98
17,S26-090134,41525.0,48.0,387793.459999999
18,S26-090134,41525.0,51.0,412307.4
19,S26-090134,41525.0,50.0,409321.76
20,S26-090134,41525.0,62.0,526790.78
21,S26-090134,41525.0,65.0,553366.149999999
22,S26-090134,41525.0,58.0,493869.649999999
23,S26-090134,41525.0,58.0,493870.0
24,S26-090134,41525.0,74.0,630110.0
25,S26-090134,41525.0,56.0,479188.85
26,S26-090134,41525.0,46.0,391790.07
27,S26-090134,41525.0,66.0,561329.619999999
28,S26-090134,41525.0,64.0,544880.669999999
29,S26-090134,41525.0,53.0,451295.0
30,S26-090134,41525.0,56.0,476840.0
31,S26-090134,41525.0,63.0,536444.99
32,S26-090134,41525.0,74.0,630109.99
33,S26-090134,41525.0,77.0,655654.99
34,S26-090134,41525.0,34.0,289510.0
35,S26-090134,41525.0,33.0,280995.0
36,S26-090134,41525.0,46.0,391690.0
37,S26-090134,41525.0,35.0,298025.0
38,S26-090134,41525.0,34.0,289510.0
1,C87-000231,34312.0,3.0,469661.38
2,C87-000231,34312.0,2.0,303981.76
3,C87-000231,34312.0,4.0,629472.45
4,C87-000231,34312.0,2.0,312269.19
8,C87-000231,34312.0,4.0,653055.35
9,C87-000231,34312.0,3.0,488163.24
10,C87-000231,34312.0,5.0,820184.72
11,C87-000231,34312.0,3.0,545371.6
12,C87-000231,34312.0,6.0,1039899.87999999
13,C87-000231,34312.0,2.0,355436.45
14,C87-000231,34312.0,3.0,516571.47
15,C87-000231,34312.0,2.0,370312.54
16,C87-000231,34312.0,1.0,185156.26
17,C87-000231,34312.0,1.0,187098.14
18,C87-000231,34312.0,1.0,187098.13
20,C87-000231,34312.0,2.0,441887.68
21,C87-000231,34312.0,1.0,220943.83
22,C87-000231,34312.0,1.0,220297.93
23,C87-000231,34312.0,2.0,423995.96
24,C87-000231,34312.0,2.0,402546.38
25,C87-000231,34312.0,7.0,1452211.42
26,C87-000231,34312.0,1.0,202265.01
27,C87-000231,34312.0,2.0,404530.02
28,C87-000231,34312.0,1.0,202265.01
29,C87-000231,34312.0,1.0,202265.01
30,C87-000231,34312.0,2.0,404607.06
31,C87-000231,34312.0,3.0,608479.64
