Time id,Material,Material_Id,Quantity,Total_Value,Forecasted Quantity
2022-11-01,C87-100152,34312.0,10.0,168233.75,
2022-12-01,C87-100152,34312.0,10.0,168219.1,
2023-01-01,C87-100152,34312.0,6.0,100201.36,
2023-02-01,C87-100152,34312.0,11.0,182377.41,
2023-03-01,C87-100152,34312.0,9.0,148396.82,
2023-04-01,C87-100152,34312.0,4.0,65176.18,
2023-05-01,C87-100152,34312.0,4.0,64423.68,
2023-06-01,C87-100152,34312.0,3.0,48317.76,
2023-07-01,C87-100152,34312.0,6.0,95555.88,
2023-08-01,C87-100152,34312.0,10.0,159010.22,
2023-09-01,C87-100152,34312.0,17.0,267213.45,
2023-10-01,C87-100152,34312.0,14.0,217174.28,
2023-11-01,C87-100152,34312.0,9.0,138883.51,
2023-12-01,C87-100152,34312.0,6.0,92403.66,
2024-01-01,C87-100152,34312.0,11.0,169187.81,
2024-02-01,C87-100152,34312.0,8.0,122976.33,
2024-03-01,C87-100152,,,,8.152929
2024-04-01,C87-100152,,,,8.294926
2024-05-01,C87-100152,,,,8.426706
2024-06-01,C87-100152,,,,8.548952
2024-07-01,C87-100152,,,,8.662304
2021-01-01,C87-200349,34313.0,15.0,2104161.65,
2021-02-01,C87-200349,34313.0,17.0,2446270.24,
2021-03-01,C87-200349,34313.0,21.0,3057410.0,
2021-04-01,C87-200349,34313.0,10.0,1473648.27,
2021-06-01,C87-200349,34313.0,23.0,3389433.71,
2021-07-01,C87-200349,34313.0,55.0,8360181.18,
2021-08-01,C87-200349,34313.0,34.0,5211729.35,
2021-09-01,C87-200349,34313.0,22.0,3395496.05,
2021-10-01,C87-200349,34313.0,9.0,1394101.55,
2021-11-01,C87-200349,34313.0,12.0,1885232.97,
2021-12-01,C87-200349,34313.0,13.0,2052275.04,
2022-01-01,C87-200349,34313.0,14.0,2281983.13,
2022-02-01,C87-200349,34313.0,19.0,3046913.33,
2022-03-01,C87-200349,34313.0,8.0,1310384.85,
2022-04-01,C87-200349,34313.0,11.0,1812250.0,
2022-05-01,C87-200349,34313.0,8.0,1314805.85,
2022-06-01,C87-200349,34313.0,30.0,5269390.94,
2022-07-01,C87-200349,34313.0,22.0,3935504.52,
2022-08-01,C87-200349,34313.0,21.0,3825706.52,
2022-09-01,C87-200349,34313.0,19.0,3456670.07,
2022-10-01,C87-200349,34313.0,11.0,2009857.92,
2022-11-01,C87-200349,34313.0,16.0,2931016.21,
2022-12-01,C87-200349,34313.0,9.0,1632309.27,
2023-01-01,C87-200349,34313.0,7.0,1271082.88,
2023-02-01,C87-200349,34313.0,12.0,2158106.38,
2023-03-01,C87-200349,34313.0,9.0,1616663.38,
2023-04-01,C87-200349,34313.0,10.0,1784098.47,
2023-05-01,C87-200349,34313.0,4.0,714699.78,
2023-06-01,C87-200349,34313.0,10.0,1783078.83,
2023-07-01,C87-200349,34313.0,8.0,1419965.52,
2023-08-01,C87-200349,34313.0,11.0,1930805.24,
2023-09-01,C87-200349,34313.0,9.0,1575749.84,
2023-10-01,C87-200349,34313.0,8.0,1397596.83,
2023-11-01,C87-200349,34313.0,20.0,3467548.69,
2023-12-01,C87-200349,34313.0,16.0,2773284.34,
2024-01-01,C87-200349,34313.0,7.0,1213284.15,
2024-02-01,C87-200349,34313.0,11.0,1906582.09,
2024-03-01,C87-200349,,,,10.971669
2024-04-01,C87-200349,,,,10.942931
2024-05-01,C87-200349,,,,10.913782
2024-06-01,C87-200349,,,,10.884215
2024-07-01,C87-200349,,,,10.854223
2021-01-01,C87-200403,34313.0,2.0,119250.4,
2021-02-01,C87-200403,34313.0,1.0,60975.93,
2021-03-01,C87-200403,34313.0,6.0,375458.54,
2021-04-01,C87-200403,34313.0,5.0,316661.12,
2021-06-01,C87-200403,34313.0,5.0,322289.56,
2021-07-01,C87-200403,34313.0,4.0,255926.09,
2021-08-01,C87-200403,34313.0,6.0,420994.88,
2021-09-01,C87-200403,34313.0,2.0,144018.89,
2021-10-01,C87-200403,34313.0,4.0,294531.92,
2021-11-01,C87-200403,34313.0,3.0,221930.85,
2021-12-01,C87-200403,34313.0,4.0,301709.43,
2022-01-01,C87-200403,34313.0,3.0,227975.86,
2022-02-01,C87-200403,34313.0,5.0,371888.19,
2022-03-01,C87-200403,34313.0,2.0,149316.15,
2022-05-01,C87-200403,34313.0,2.0,151527.72,
2022-06-01,C87-200403,34313.0,2.0,153024.67,
2022-07-01,C87-200403,34313.0,3.0,231782.39,
2022-08-01,C87-200403,34313.0,2.0,152881.27,
2022-09-01,C87-200403,34313.0,5.0,374258.87,
2022-10-01,C87-200403,34313.0,1.0,73858.74,
2022-11-01,C87-200403,34313.0,6.0,430563.85,
2022-12-01,C87-200403,34313.0,4.0,280474.97,
2023-01-01,C87-200403,34313.0,7.0,489922.82,
2023-02-01,C87-200403,34313.0,4.0,279000.0,
2023-03-01,C87-200403,34313.0,4.0,276687.5,
2023-04-01,C87-200403,34313.0,4.0,275646.87,
2023-05-01,C87-200403,34313.0,1.0,68844.27,
2023-06-01,C87-200403,34313.0,5.0,344195.67,
2023-07-01,C87-200403,34313.0,2.0,137675.69,
2023-08-01,C87-200403,34313.0,4.0,279160.0,
2023-09-01,C87-200403,34313.0,6.0,421715.07,
2023-10-01,C87-200403,34313.0,4.0,280077.91,
2023-11-01,C87-200403,34313.0,3.0,209430.98,
2023-12-01,C87-200403,34313.0,2.0,139618.74,
2024-01-01,C87-200403,34313.0,1.0,69331.69,
2024-02-01,C87-200403,34313.0,5.0,346658.44,
2024-03-01,C87-200403,,,,4.8484735
2024-04-01,C87-200403,,,,4.7216744
2024-05-01,C87-200403,,,,4.6153383
2024-06-01,C87-200403,,,,4.526006
2024-07-01,C87-200403,,,,4.4508524
2021-01-01,C87-200433,34313.0,9.0,1372846.88,
2021-02-01,C87-200433,34313.0,17.0,2623232.95,
2021-03-01,C87-200433,34313.0,14.0,2178496.7,
2021-04-01,C87-200433,34313.0,10.0,1576312.57,
2021-06-01,C87-200433,34313.0,6.0,951301.42,
2021-07-01,C87-200433,34313.0,14.0,2254429.38,
2021-08-01,C87-200433,34313.0,13.0,2119856.72,
2021-09-01,C87-200433,34313.0,7.0,1164099.39,
2021-10-01,C87-200433,34313.0,11.0,1847447.91,
2021-11-01,C87-200433,34313.0,8.0,1370297.02,
2021-12-01,C87-200433,34313.0,11.0,1903026.44,
2022-01-01,C87-200433,34313.0,16.0,2842189.23,
2022-02-01,C87-200433,34313.0,12.0,2140451.96,
2022-03-01,C87-200433,34313.0,9.0,1622067.78,
2022-04-01,C87-200433,34313.0,9.0,1615492.56,
2022-05-01,C87-200433,34313.0,10.0,1795366.3,
2022-06-01,C87-200433,34313.0,23.0,4454456.82,
2022-07-01,C87-200433,34313.0,28.0,5481692.96,
2022-08-01,C87-200433,34313.0,18.0,3539234.4,
2022-09-01,C87-200433,34313.0,18.0,3558774.76,
2022-10-01,C87-200433,34313.0,10.0,1990240.49,
2022-11-01,C87-200433,34313.0,9.0,1786892.6,
2022-12-01,C87-200433,34313.0,11.0,2147599.11,
2023-01-01,C87-200433,34313.0,12.0,2340452.15,
2023-02-01,C87-200433,34313.0,11.0,2133933.72,
2023-03-01,C87-200433,34313.0,13.0,2517155.26,
2023-04-01,C87-200433,34313.0,9.0,1738424.34,
2023-05-01,C87-200433,34313.0,22.0,4226600.9,
2023-06-01,C87-200433,34313.0,11.0,2111313.19,
2023-07-01,C87-200433,34313.0,12.0,2286422.29,
2023-08-01,C87-200433,34313.0,13.0,2458797.66,
2023-09-01,C87-200433,34313.0,17.0,3212434.67,
2023-10-01,C87-200433,34313.0,10.0,1886731.12,
2023-11-01,C87-200433,34313.0,12.0,2199649.51,
2023-12-01,C87-200433,34313.0,14.0,2483077.56,
2024-01-01,C87-200433,34313.0,8.0,1408259.59,
2024-02-01,C87-200433,34313.0,7.0,1229826.98,
2024-03-01,C87-200433,,,,6.9426837
2024-04-01,C87-200433,,,,6.8844137
2024-05-01,C87-200433,,,,6.8251734
2024-06-01,C87-200433,,,,6.7649465
2024-07-01,C87-200433,,,,6.7037153
2021-01-01,C87-200463,34313.0,4.0,387515.43,
2021-02-01,C87-200463,34313.0,5.0,498991.67,
2021-03-01,C87-200463,34313.0,2.0,201041.8,
2021-04-01,C87-200463,34313.0,4.0,405185.25,
2021-06-01,C87-200463,34313.0,1.0,100444.09,
2021-07-01,C87-200463,34313.0,1.0,100444.09,
2021-08-01,C87-200463,34313.0,7.0,743721.83,
2021-09-01,C87-200463,34313.0,6.0,646282.83,
2021-10-01,C87-200463,34313.0,4.0,438872.99,
2021-11-01,C87-200463,34313.0,4.0,435847.53,
2021-12-01,C87-200463,34313.0,3.0,328823.61,
2022-01-01,C87-200463,34313.0,3.0,327933.5,
2022-02-01,C87-200463,34313.0,2.0,220722.99,
2022-03-01,C87-200463,34313.0,3.0,329899.48,
2022-04-01,C87-200463,34313.0,3.0,337906.22,
2022-05-01,C87-200463,34313.0,3.0,338446.07,
2022-06-01,C87-200463,34313.0,5.0,617782.81,
2022-07-01,C87-200463,34313.0,3.0,366237.8,
2022-08-01,C87-200463,34313.0,5.0,650150.0,
2022-09-01,C87-200463,34313.0,3.0,386987.59,
2022-10-01,C87-200463,34313.0,3.0,388641.03,
2022-11-01,C87-200463,34313.0,3.0,388517.82,
2022-12-01,C87-200463,34313.0,5.0,638249.93,
2023-01-01,C87-200463,34313.0,6.0,762007.83,
2023-02-01,C87-200463,34313.0,2.0,250950.0,
2023-03-01,C87-200463,34313.0,6.0,754625.0,
2023-04-01,C87-200463,34313.0,4.0,503320.0,
2023-05-01,C87-200463,34313.0,2.0,248810.0,
2023-06-01,C87-200463,34313.0,3.0,373927.5,
2023-07-01,C87-200463,34313.0,3.0,373031.25,
2023-08-01,C87-200463,34313.0,5.0,612470.42,
2023-09-01,C87-200463,34313.0,4.0,488160.83,
2023-10-01,C87-200463,34313.0,3.0,366015.0,
2023-11-01,C87-200463,34313.0,2.0,244010.0,
2023-12-01,C87-200463,34313.0,2.0,244010.0,
2024-01-01,C87-200463,34313.0,3.0,366015.0,
2024-02-01,C87-200463,34313.0,3.0,366015.0,
2024-03-01,C87-200463,,,,3.021974
2024-04-01,C87-200463,,,,3.0437372
2024-05-01,C87-200463,,,,3.0652878
2024-06-01,C87-200463,,,,3.0866237
2024-07-01,C87-200463,,,,3.1077442
2022-11-01,C87-200560,34313.0,3.0,313663.58,
2022-12-01,C87-200560,34313.0,9.0,940912.21,
2023-01-01,C87-200560,34313.0,5.0,524145.8,
2023-02-01,C87-200560,34313.0,11.0,1131886.47,
2023-03-01,C87-200560,34313.0,12.0,1242469.34,
2023-04-01,C87-200560,34313.0,8.0,837220.0,
2023-05-01,C87-200560,34313.0,8.0,828617.39,
2023-06-01,C87-200560,34313.0,24.0,2485564.15,
2023-07-01,C87-200560,34313.0,11.0,1141669.48,
2023-08-01,C87-200560,34313.0,7.0,727746.27,
2023-09-01,C87-200560,34313.0,15.0,1558668.48,
2023-10-01,C87-200560,34313.0,9.0,935415.21,
2023-11-01,C87-200560,34313.0,9.0,937436.93,
2023-12-01,C87-200560,34313.0,5.0,519776.36,
2024-01-01,C87-200560,34313.0,5.0,515782.21,
2024-02-01,C87-200560,34313.0,8.0,818096.25,
2024-03-01,C87-200560,,,,8.711535
2024-04-01,C87-200560,,,,9.207917
2024-05-01,C87-200560,,,,9.553763
2024-06-01,C87-200560,,,,9.794496
2024-07-01,C87-200560,,,,9.961947
2021-01-01,C87-300008,34314.0,2.0,422000.0,
2021-03-01,C87-300008,34314.0,2.0,422000.0,
2021-07-01,C87-300008,34314.0,1.0,218000.0,
2021-08-01,C87-300008,34314.0,3.0,671666.67,
2021-09-01,C87-300008,34314.0,1.0,226833.33,
2021-10-01,C87-300008,34314.0,1.0,229856.67,
2021-11-01,C87-300008,34314.0,3.0,681811.25,
2021-12-01,C87-300008,34314.0,1.0,230506.25,
2022-03-01,C87-300008,34314.0,1.0,230793.61,
2022-08-01,C87-300008,34314.0,2.0,486466.8,
2022-09-01,C87-300008,34314.0,3.0,762289.24,
2022-10-01,C87-300008,34314.0,1.0,252451.8,
2022-11-01,C87-300008,34314.0,2.0,503059.92,
2022-12-01,C87-300008,34314.0,4.0,1006021.12,
2023-01-01,C87-300008,34314.0,1.0,251804.33,
2023-02-01,C87-300008,34314.0,1.0,251804.33,
2023-03-01,C87-300008,34314.0,2.0,503608.66,
2023-04-01,C87-300008,34314.0,1.0,251804.32,
2023-05-01,C87-300008,34314.0,1.0,264000.0,
2023-06-01,C87-300008,34314.0,1.0,260970.0,
2023-07-01,C87-300008,34314.0,4.0,1038847.77,
2023-08-01,C87-300008,34314.0,1.0,260606.55,
2023-09-01,C87-300008,34314.0,3.0,788186.56,
2023-10-01,C87-300008,34314.0,1.0,261340.0,
2023-11-01,C87-300008,34314.0,2.0,522680.0,
2023-12-01,C87-300008,34314.0,2.0,526355.0,
2024-02-01,C87-300008,34314.0,2.0,516414.5,
2024-03-01,C87-300008,,,,2.0106037
2024-04-01,C87-300008,,,,2.0210304
2024-05-01,C87-300008,,,,2.0312817
2024-06-01,C87-300008,,,,2.0413585
2024-07-01,C87-300008,,,,2.0512614
2021-01-01,C87-300025,34314.0,2.0,255055.23,
2021-02-01,C87-300025,34314.0,5.0,637795.39,
2021-03-01,C87-300025,34314.0,11.0,1441497.84,
2021-04-01,C87-300025,34314.0,4.0,519788.82,
2021-06-01,C87-300025,34314.0,4.0,542088.0,
2021-07-01,C87-300025,34314.0,5.0,673621.56,
2021-09-01,C87-300025,34314.0,6.0,802852.23,
2021-10-01,C87-300025,34314.0,3.0,399818.23,
2021-11-01,C87-300025,34314.0,2.0,277572.12,
2021-12-01,C87-300025,34314.0,5.0,704711.47,
2022-01-01,C87-300025,34314.0,6.0,829360.64,
2022-02-01,C87-300025,34314.0,7.0,1017086.18,
2022-03-01,C87-300025,34314.0,6.0,869530.89,
2022-04-01,C87-300025,34314.0,3.0,445003.01,
2022-05-01,C87-300025,34314.0,3.0,448469.18,
2022-06-01,C87-300025,34314.0,4.0,642964.36,
2022-07-01,C87-300025,34314.0,7.0,1192028.15,
2022-08-01,C87-300025,34314.0,2.0,339995.69,
2022-09-01,C87-300025,34314.0,7.0,1182328.15,
2022-10-01,C87-300025,34314.0,2.0,340662.81,
2022-11-01,C87-300025,34314.0,2.0,340385.63,
2022-12-01,C87-300025,34314.0,2.0,340815.89,
2023-01-01,C87-300025,34314.0,4.0,676241.44,
2023-02-01,C87-300025,34314.0,16.0,2666153.93,
2023-03-01,C87-300025,34314.0,6.0,1004895.32,
2023-04-01,C87-300025,34314.0,4.0,671020.0,
2023-05-01,C87-300025,34314.0,3.0,499615.0,
2023-06-01,C87-300025,34314.0,4.0,663720.0,
2023-07-01,C87-300025,34314.0,4.0,663720.0,
2023-08-01,C87-300025,34314.0,4.0,664680.0,
2023-09-01,C87-300025,34314.0,3.0,498510.0,
2023-10-01,C87-300025,34314.0,5.0,828187.5,
2023-11-01,C87-300025,34314.0,2.0,331275.0,
2023-12-01,C87-300025,34314.0,3.0,498190.5,
2024-01-01,C87-300025,34314.0,3.0,498344.54,
2024-02-01,C87-300025,34314.0,1.0,166140.76,
2024-03-01,C87-300025,,,,0.99520814
2024-04-01,C87-300025,,,,0.9904078
2024-05-01,C87-300025,,,,0.9855987
2024-06-01,C87-300025,,,,0.9807809
2024-07-01,C87-300025,,,,0.9759545
2021-01-01,C87-400114,34314.0,21.0,646117.29,
2021-02-01,C87-400114,34314.0,23.0,724673.11,
2021-03-01,C87-400114,34314.0,18.0,571001.2,
2021-04-01,C87-400114,34314.0,12.0,380825.33,
2021-06-01,C87-400114,34314.0,14.0,444336.65,
2021-07-01,C87-400114,34314.0,18.0,579412.03,
2021-08-01,C87-400114,34314.0,37.0,1224356.71,
2021-09-01,C87-400114,34314.0,37.0,1232563.25,
2021-10-01,C87-400114,34314.0,26.0,878403.6,
2021-11-01,C87-400114,34314.0,33.0,1121769.72,
2021-12-01,C87-400114,34314.0,27.0,918351.16,
2022-01-01,C87-400114,34314.0,27.0,936210.6,
2022-02-01,C87-400114,34314.0,16.0,567757.01,
2022-03-01,C87-400114,34314.0,12.0,424404.06,
2022-04-01,C87-400114,34314.0,21.0,743487.98,
2022-05-01,C87-400114,34314.0,22.0,782380.64,
2022-06-01,C87-400114,34314.0,36.0,1320988.73,
2022-07-01,C87-400114,34314.0,29.0,1093440.08,
2022-08-01,C87-400114,34314.0,33.0,1241596.37,
2022-09-01,C87-400114,34314.0,40.0,1502667.86,
2022-10-01,C87-400114,34314.0,34.0,1276751.55,
2022-11-01,C87-400114,34314.0,43.0,1621111.49,
2022-12-01,C87-400114,34314.0,43.0,1595067.56,
2023-01-01,C87-400114,34314.0,82.0,2943303.7,
2023-02-01,C87-400114,34314.0,75.0,2652391.49,
2023-03-01,C87-400114,34314.0,54.0,1935821.67,
2023-04-01,C87-400114,34314.0,39.0,1424190.22,
2023-05-01,C87-400114,34314.0,36.0,1296884.62,
2023-06-01,C87-400114,34314.0,34.0,1218772.26,
2023-07-01,C87-400114,34314.0,48.0,1710696.37,
2023-08-01,C87-400114,34314.0,35.0,1246740.96,
2023-09-01,C87-400114,34314.0,39.0,1388146.09,
2023-10-01,C87-400114,34314.0,41.0,1462669.63,
2023-11-01,C87-400114,34314.0,31.0,1126311.04,
2023-12-01,C87-400114,34314.0,50.0,1820879.22,
2024-01-01,C87-400114,34314.0,80.0,2911465.29,
2024-02-01,C87-400114,34314.0,69.0,2502906.63,
2024-03-01,C87-400114,,,,68.9799
2024-04-01,C87-400114,,,,68.96035
2024-05-01,C87-400114,,,,68.94135
2024-06-01,C87-400114,,,,68.922874
2024-07-01,C87-400114,,,,68.9049
2021-01-01,C87-400124,34314.0,1.0,49309.99,
2021-02-01,C87-400124,34314.0,6.0,290276.51,
2021-03-01,C87-400124,34314.0,4.0,193500.7,
2021-04-01,C87-400124,34314.0,5.0,255012.4,
2021-06-01,C87-400124,34314.0,4.0,206999.98,
2021-07-01,C87-400124,34314.0,3.0,155741.31,
2021-09-01,C87-400124,34314.0,4.0,207847.7,
2021-10-01,C87-400124,34314.0,3.0,155885.77,
2021-11-01,C87-400124,34314.0,2.0,107020.59,
2021-12-01,C87-400124,34314.0,5.0,274318.74,
2022-01-01,C87-400124,34314.0,5.0,281055.38,
2022-02-01,C87-400124,34314.0,7.0,396973.55,
2022-03-01,C87-400124,34314.0,6.0,343345.46,
2022-04-01,C87-400124,34314.0,2.0,116483.14,
2022-05-01,C87-400124,34314.0,4.0,235657.87,
2022-06-01,C87-400124,34314.0,6.0,377848.78,
2022-07-01,C87-400124,34314.0,8.0,520382.1,
2022-08-01,C87-400124,34314.0,4.0,264080.38,
2022-09-01,C87-400124,34314.0,5.0,328095.66,
2022-10-01,C87-400124,34314.0,3.0,197587.55,
2022-12-01,C87-400124,34314.0,3.0,192451.68,
2023-01-01,C87-400124,34314.0,2.0,128416.62,
2023-02-01,C87-400124,34314.0,7.0,449862.41,
2023-03-01,C87-400124,34314.0,6.0,381888.23,
2023-04-01,C87-400124,34314.0,5.0,320899.68,
2023-05-01,C87-400124,34314.0,3.0,191282.22,
2023-06-01,C87-400124,34314.0,4.0,254384.76,
2023-07-01,C87-400124,34314.0,5.0,313836.2,
2023-08-01,C87-400124,34314.0,4.0,250654.48,
2023-09-01,C87-400124,34314.0,3.0,187990.85,
2023-10-01,C87-400124,34314.0,5.0,313110.84,
2023-11-01,C87-400124,34314.0,4.0,250240.0,
2023-12-01,C87-400124,34314.0,3.0,187680.0,
2024-01-01,C87-400124,34314.0,3.0,187680.0,
2024-02-01,C87-400124,34314.0,1.0,62560.0,
2024-03-01,C87-400124,,,,1.3189838
2024-04-01,C87-400124,,,,1.608155
2024-05-01,C87-400124,,,,1.8701974
2024-06-01,C87-400124,,,,2.1075044
2024-07-01,C87-400124,,,,2.322237
2021-07-01,C90-200051,34314.0,8.0,223980.0,
2021-08-01,C90-200051,34314.0,17.0,494280.33,
2021-09-01,C90-200051,34314.0,18.0,528073.07,
2021-10-01,C90-200051,34314.0,5.0,147287.75,
2021-11-01,C90-200051,34314.0,8.0,213060.58,
2021-12-01,C90-200051,34314.0,7.0,199872.24,
2022-01-01,C90-200051,34314.0,12.0,357821.56,
2022-02-01,C90-200051,34314.0,5.0,152149.12,
2022-03-01,C90-200051,34314.0,6.0,186116.17,
2022-04-01,C90-200051,34314.0,3.0,93230.71,
2022-05-01,C90-200051,34314.0,3.0,94158.92,
2022-06-01,C90-200051,34314.0,15.0,490773.45,
2022-07-01,C90-200051,34314.0,8.0,270583.32,
2022-08-01,C90-200051,34314.0,8.0,278033.42,
2022-09-01,C90-200051,34314.0,13.0,453095.84,
2022-10-01,C90-200051,34314.0,10.0,341677.66,
2022-11-01,C90-200051,34314.0,12.0,411861.24,
2022-12-01,C90-200051,34314.0,14.0,480454.55,
2023-01-01,C90-200051,34314.0,7.0,237761.26,
2023-02-01,C90-200051,34314.0,12.0,399974.85,
2023-03-01,C90-200051,34314.0,14.0,461325.12,
2023-04-01,C90-200051,34314.0,12.0,392515.28,
2023-05-01,C90-200051,34314.0,19.0,614288.16,
2023-06-01,C90-200051,34314.0,12.0,386423.62,
2023-07-01,C90-200051,34314.0,13.0,418017.58,
2023-08-01,C90-200051,34314.0,15.0,480301.63,
2023-09-01,C90-200051,34314.0,11.0,348922.35,
2023-10-01,C90-200051,34314.0,10.0,316398.81,
2023-11-01,C90-200051,34314.0,18.0,568968.53,
2023-12-01,C90-200051,34314.0,7.0,221228.02,
2024-01-01,C90-200051,34314.0,35.0,1106027.77,
2024-02-01,C90-200051,34314.0,41.0,1295602.53,
2024-03-01,C90-200051,,,,29.945795
2024-04-01,C90-200051,,,,23.518559
2024-05-01,C90-200051,,,,19.685932
2024-06-01,C90-200051,,,,17.373718
2024-07-01,C90-200051,,,,15.970646
2021-01-01,C97-100180,34331.0,55.0,81400.0,
2021-02-01,C97-100180,34331.0,65.0,96200.0,
2021-03-01,C97-100180,34331.0,55.0,81400.0,
2021-04-01,C97-100180,34331.0,40.0,59936.36,
2021-06-01,C97-100180,34331.0,50.0,74016.37,
2021-07-01,C97-100180,34331.0,41.0,60680.0,
2021-08-01,C97-100180,34331.0,34.0,50320.0,
2021-09-01,C97-100180,34331.0,64.0,94720.0,
2021-10-01,C97-100180,34331.0,47.0,84280.0,
2021-11-01,C97-100180,34331.0,54.0,114480.0,
2021-12-01,C97-100180,34331.0,64.0,135680.0,
2022-01-01,C97-100180,34331.0,49.0,103880.0,
2022-02-01,C97-100180,34331.0,53.0,112360.0,
2022-03-01,C97-100180,34331.0,42.0,89040.0,
2022-04-01,C97-100180,34331.0,54.0,114480.0,
2022-05-01,C97-100180,34331.0,44.0,93280.0,
2022-06-01,C97-100180,34331.0,55.0,116600.0,
2022-07-01,C97-100180,34331.0,67.0,142040.0,
2022-08-01,C97-100180,34331.0,82.0,170180.0,
2022-09-01,C97-100180,34331.0,73.0,154760.0,
2022-10-01,C97-100180,34331.0,66.0,148771.17,
2022-11-01,C97-100180,34331.0,88.0,202253.86,
2022-12-01,C97-100180,34331.0,60.0,138475.13,
2023-01-01,C97-100180,34331.0,55.0,127037.93,
2023-02-01,C97-100180,34331.0,65.0,150147.55,
2023-03-01,C97-100180,34331.0,88.0,203279.69,
2023-04-01,C97-100180,34331.0,47.0,108324.57,
2023-05-01,C97-100180,34331.0,61.0,131636.19,
2023-06-01,C97-100180,34331.0,60.0,125795.16,
2023-07-01,C97-100180,34331.0,64.0,133729.11,
2023-08-01,C97-100180,34331.0,55.0,114566.25,
2023-09-01,C97-100180,34331.0,62.0,128930.06,
2023-10-01,C97-100180,34331.0,52.0,108110.93,
2023-11-01,C97-100180,34331.0,62.0,128899.02,
2023-12-01,C97-100180,34331.0,63.0,130977.03,
2024-01-01,C97-100180,34331.0,33.0,68607.0,
2024-02-01,C97-100180,34331.0,54.0,112266.0,
2024-03-01,C97-100180,,,,54.4076
2024-04-01,C97-100180,,,,54.78073
2024-05-01,C97-100180,,,,55.122208
2024-06-01,C97-100180,,,,55.434612
2024-07-01,C97-100180,,,,55.720345
2021-09-01,E11-200-001,34342.0,13.0,1048203.0,
2021-10-01,E11-200-001,34342.0,28.0,2257668.0,
2021-11-01,E11-200-001,34342.0,38.0,2978019.06,
2021-12-01,E11-200-001,34342.0,42.0,3275484.94,
2022-01-01,E11-200-001,34342.0,32.0,2519632.0,
2022-02-01,E11-200-001,34342.0,39.0,3179956.9,
2022-03-01,E11-200-001,34342.0,29.0,2348805.31,
2022-04-01,E11-200-001,34342.0,34.0,2793790.79,
2022-05-01,E11-200-001,34342.0,39.0,3256820.27,
2022-06-01,E11-200-001,34342.0,47.0,3951778.78,
2022-07-01,E11-200-001,34342.0,43.0,3647538.09,
2022-08-01,E11-200-001,34342.0,48.0,4087568.0,
2022-09-01,E11-200-001,34342.0,54.0,4593967.39,
2022-10-01,E11-200-001,34342.0,43.0,3661450.0,
2022-11-01,E11-200-001,34342.0,73.0,6183871.0,
2022-12-01,E11-200-001,34342.0,54.0,4536920.29,
2023-01-01,E11-200-001,34342.0,43.0,3597926.95,
2023-02-01,E11-200-001,34342.0,45.0,3766044.68,
2023-03-01,E11-200-001,34342.0,62.0,5190350.41,
2023-04-01,E11-200-001,34342.0,39.0,3279041.0,
2023-05-01,E11-200-001,34342.0,66.0,5623377.93,
2023-06-01,E11-200-001,34342.0,44.0,3755924.94,
2023-07-01,E11-200-001,34342.0,50.0,4268855.13,
2023-08-01,E11-200-001,34342.0,41.0,3492682.0,
2023-09-01,E11-200-001,34342.0,48.0,4087685.34,
2023-10-01,E11-200-001,34342.0,44.0,3797024.66,
2023-11-01,E11-200-001,34342.0,75.0,6529910.77,
2023-12-01,E11-200-001,34342.0,65.0,5661045.0,
2024-01-01,E11-200-001,34342.0,28.0,2438604.0,
2024-02-01,E11-200-001,34342.0,58.0,5040197.0,
2024-03-01,E11-200-001,,,,54.335094
2024-04-01,E11-200-001,,,,52.047615
2024-05-01,E11-200-001,,,,50.613506
2024-06-01,E11-200-001,,,,49.71203
2024-07-01,E11-200-001,,,,49.144455
2022-06-01,E46-200-001,34342.0,3.0,203001.0,
2022-07-01,E46-200-001,34342.0,6.0,406002.0,
2022-08-01,E46-200-001,34342.0,8.0,528732.76,
2022-09-01,E46-200-001,34342.0,12.0,784828.45,
2022-10-01,E46-200-001,34342.0,10.0,654123.51,
2022-11-01,E46-200-001,34342.0,10.0,650791.37,
2022-12-01,E46-200-001,34342.0,9.0,579453.16,
2023-01-01,E46-200-001,34342.0,12.0,767083.77,
2023-02-01,E46-200-001,34342.0,12.0,765614.65,
2023-03-01,E46-200-001,34342.0,11.0,699710.0,
2023-04-01,E46-200-001,34342.0,12.0,761536.0,
2023-05-01,E46-200-001,34342.0,7.0,444605.0,
2023-06-01,E46-200-001,34342.0,4.0,255499.66,
2023-07-01,E46-200-001,34342.0,8.0,512522.55,
2023-08-01,E46-200-001,34342.0,8.0,512041.79,
2023-09-01,E46-200-001,34342.0,10.0,636410.0,
2023-10-01,E46-200-001,34342.0,6.0,384072.17,
2023-11-01,E46-200-001,34342.0,8.0,512481.83,
2023-12-01,E46-200-001,34342.0,11.0,704814.0,
2024-01-01,E46-200-001,34342.0,7.0,442337.0,
2024-02-01,E46-200-001,34342.0,8.0,504848.0,
2024-03-01,E46-200-001,,,,8.423878
2024-04-01,E46-200-001,,,,8.694038
2024-05-01,E46-200-001,,,,8.86551
2024-06-01,E46-200-001,,,,8.974046
2024-07-01,E46-200-001,,,,9.042618
2022-07-01,E51-200-001,34342.0,6.0,490306.05,
2022-08-01,E51-200-001,34342.0,14.0,1144307.85,
2022-09-01,E51-200-001,34342.0,12.0,1000761.1,
